date,open,close,high,low,volume
2023/9/3,25869.52,25971.21,26135,25800,17474.47667
2023/9/4,25971.21,25826.02,26108.02,25631.21,21777.59609
2023/9/5,25826.03,25792.1,25915.49,25562.62,21323.39337
2023/9/6,25792.11,25759.95,26040,25372.51,27262.52386
2023/9/7,25759.95,26255,26443.14,25615.38,27687.49567
2023/9/8,26255,25910.5,26445.5,25647.26,28999.76471
2023/9/9,25910.5,25901.61,25945.09,25796.64,10980.62277
2023/9/10,25901.6,25841.61,26033.66,25570.57,18738.26914
2023/9/11,25841.6,25162.52,25900.69,24901,41682.32
2023/9/12,25162.53,25840.1,26567,25131.48,56434.38537
2023/9/13,25840.1,26222,26405.22,25764.17,31610.82753
2023/9/14,26222,26522.73,26860.49,26126.77,38333.1725
2023/9/15,26522.73,26600,26888,26224,26227.29369
2023/9/16,26599.99,26559.67,26777,26445,13960.93351
2023/9/17,26559.67,26527.51,26623.25,26399,12998.10277
2023/9/18,26527.5,26762.51,27409,26377.35,43000.43256
2023/9/19,26762.5,27210.26,27483.57,26667.79,36190.52187
2023/9/20,27210.25,27125,27388.63,26800,34207.21867
2023/9/21,27125.01,26568.08,27159.6,26377.7,34476.82662
2023/9/22,26568.08,26580.14,26743.38,26468.77,18198.2292
2023/9/23,26580.14,26575.96,26632.81,26509,9440.7026
2023/9/24,26575.97,26248.38,26738.54,26122.08,15706.65771
2023/9/25,26248.39,26304.81,26446.15,25990.46,26266.2039
2023/9/26,26304.8,26221.67,26397.46,26088.34,18495.35066
2023/9/27,26221.68,26372.99,26850,26112.06,34771.57978
2023/9/28,26373,27021.39,27308.48,26342.4,44517.83491
2023/9/29,27021.39,26906.96,27244.89,26665.16,28478.76219
2023/9/30,26906.96,26962.56,27094.99,26886.31,12804.62307
2023/10/1,26962.57,27992.57,28065.51,26954.09,24602.81468
2023/10/2,27992.58,27494.51,28580,27281.44,57071.14241
2023/10/3,27494.51,27426.46,27676.52,27160.5,28928.96555
2023/10/4,27426.45,27778.57,27839.72,27202,29816.142
2023/10/5,27778.57,27410.39,28120.39,27352,30681.49619
2023/10/6,27410.39,27931.09,28295,27175.94,37983.24277
2023/10/7,27931.1,27956.67,28029.67,27842.08,13348.83825
2023/10/8,27956.67,27917.05,28095.14,27687.5,19693.56921
2023/10/9,27917.06,27590.12,27987.93,27260,31534.74639
2023/10/10,27590.12,27390.12,27735,27298,22776.84383
2023/10/11,27390.12,26875.52,27477.39,26538.66,37349.44706
2023/10/12,26875.52,26759.63,26947.04,26555,23428.64112
2023/10/13,26759.63,26862,27130,26685,24115.76499
2023/10/14,26862,26852.48,26989.58,26789,10417.25576
2023/10/15,26852.48,27154.15,27293.33,26808.25,15274.6917
2023/10/16,27154.14,28500.78,30000,27112.66,78399.22445
2023/10/17,28500.77,28395.91,28613.65,28069.32,38428.44532
2023/10/18,28395.91,28320,28982.36,28142.87,32162.47591
2023/10/19,28320,28713.71,28916.89,28100.66,35895.50179
2023/10/20,28713.71,29669.04,30207.55,28578.29,59422.0992
2023/10/21,29669.05,29909.8,30379.99,29464.77,27517.51897
2023/10/22,29909.8,29992.46,30248,29640,22852.54563
2023/10/23,29992.46,33069.99,34741.91,29883.6,93513.64246
2023/10/24,33069.99,33922.73,35280,32832.34,115265.0242
2023/10/25,33922.73,34496.05,35132.85,33679.05,54887.02529
2023/10/26,34496.05,34151.66,34824.13,33751,39744.66255
2023/10/27,34151.66,33892.02,34245,33390.95,32330.40106
2023/10/28,33892.01,34081,34493.33,33860,16880.13144
2023/10/29,34081.01,34525.89,34750.11,33930,20685.52176
2023/10/30,34525.88,34474.73,34856,34062.84,33657.95976
2023/10/31,34474.74,34639.77,34720.49,34025,32737.89822
2023/11/1,34639.78,35421.43,35582,34097.39,53473.28165
2023/11/2,35421.43,34941.59,35984.99,34300,48015.57732
2023/11/3,34941.58,34716.78,34946.5,34120,39071.20644
2023/11/4,34716.78,35062.07,35255,34585.18,18377.55545
2023/11/5,35062.06,35011.88,35380,34448,24528.73376
2023/11/6,35011.89,35046.09,35276.33,34725.9,22346.47086
2023/11/7,35046.09,35399.12,35888,34523.06,38688.73692
2023/11/8,35399.13,35624.72,36106,35100,33401.34137
2023/11/9,35624.72,36701.09,37972.24,35534.05,82537.88885
2023/11/10,36701.1,37301.63,37526,36324.71,43414.04898
2023/11/11,37301.63,37130,37408.26,36666.93,22984.97235
2023/11/12,37129.99,37064.13,37222.22,36731.1,17687.18874
2023/11/13,37064.13,36462.93,37417.99,36333,32798.18252
2023/11/14,36462.93,35551.19,36744,34800,45503.68416
2023/11/15,35551.2,37858.2,37980,35360,53569.13385
2023/11/16,37858.2,36163.51,37929.54,35500,47490.39566
2023/11/17,36163.51,36613.92,36800,35861.1,38283.61112
2023/11/18,36613.91,36568.1,36845.49,36178.58,17102.24186
2023/11/19,36568.11,37359.86,37500,36384.02,21246.34648
2023/11/20,37359.85,37448.78,37750,36677,36022.70291
2023/11/21,37448.79,35741.65,37649.44,35735,47646.54804
2023/11/22,35741.65,37408.34,37861.1,35632.01,45051.30697
2023/11/23,37408.35,37294.28,37653.44,36870,23827.92882
2023/11/24,37294.27,37713.57,38414,37251.51,44680.80646
2023/11/25,37713.57,37780.67,37888,37591.1,11396.14464
2023/11/26,37780.67,37447.43,37814.63,37150,21264.53723
2023/11/27,37447.42,37242.7,37569.23,36707,30001.07376
2023/11/28,37242.7,37818.87,38377,36868.41,37544.46667
2023/11/29,37818.88,37854.64,38450,37570,32994.19107
2023/11/30,37854.65,37723.96,38145.85,37500,24740.29147
2023/12/1,37723.97,38682.52,38999,37615.86,43415.66324
2023/12/2,38682.51,39450.35,39717.14,38641.61,26696.92161
2023/12/3,39450.35,39972.26,40250,39274.86,26710.65335
2023/12/4,39972.26,41991.1,42420,39972.26,79272.33059
2023/12/5,41991.1,44073.32,44488,41414,67490.74644
2023/12/6,44073.82,43762.69,44297.21,43335.28,51431.10492
2023/12/7,43762.69,43273.14,44047.33,42821.1,47103.26845
2023/12/8,43273.15,44170.99,44700,43081.1,42900.37556
2023/12/9,44171,43713.6,44358.02,43584.51,24925.97008
2023/12/10,43713.59,43789.51,44049,43563,18956.61758
2023/12/11,43789.5,41253.4,43804.5,40222,76663.89804
2023/12/12,41253.41,41492.39,42104.12,40680,42722.69773
2023/12/13,41492.38,42869.03,43475.2,40555,45865.99773
2023/12/14,42869.03,43022.26,43420,41400,42047.05709
2023/12/15,43022.26,41940.3,43080.81,41666,33421.7932
2023/12/16,41940.29,42278.03,42724.43,41605,24118.85747
2023/12/17,42278.02,41374.65,42424.07,41252,27722.11452
2023/12/18,41374.64,42657.8,42757.81,40542.93,46734.0925
2023/12/19,42657.8,42275.99,43497,41811.1,40927.86444
2023/12/20,42275.99,43668.93,44283,42206,48710.2947
2023/12/21,43668.92,43861.8,44242.35,43286.72,34624.29384
2023/12/22,43861.79,43969.04,44398.26,43412.54,32783.19638
2023/12/23,43969.04,43702.16,43988.68,43291.1,16557.1293
2023/12/24,43702.15,42991.5,43946,42500,25144.33496
2023/12/25,42991.5,43576.13,43802.32,42720.43,27021.23992
2023/12/26,43576.12,42508.93,43592.68,41637.6,41010.04282
2023/12/27,42508.93,43428.85,43677,42098.69,36191.21136
2023/12/28,43428.86,42563.76,43787.57,42241.79,35150.52485
2023/12/29,42563.76,42066.95,43111,41300,42597.18912
2023/12/30,42066.94,42140.28,42612.32,41520.3,22906.57818
2023/12/31,42140.29,42283.58,42899,41965.84,23585.91603
2024/1/1,42283.58,44179.55,44184.1,42180.77,27174.29903
2024/1/2,44179.55,44946.91,45879.63,44148.34,65146.40661
2024/1/3,44946.91,42845.23,45500,40750,81194.55173
2024/1/4,42845.23,44151.1,44729.58,42613.77,48038.06334
2024/1/5,44151.1,44145.11,44357.46,42450,48075.25327
2024/1/6,44145.12,43968.32,44214.42,43397.05,17835.06144
2024/1/7,43968.32,43929.02,44480.59,43572.09,23023.8508
2024/1/8,43929.01,46951.04,47248.99,43175,72814.57589
2024/1/9,46951.04,46110,47972,44748.67,69927.66617
2024/1/10,46110,46653.99,47695.93,44300.36,89911.41203
2024/1/11,46654,46339.16,48969.48,45606.06,87470.3296
2024/1/12,46339.16,42782.73,46515.53,41500,86327.93707
2024/1/13,42782.74,42847.99,43257,42436.12,36118.47464
2024/1/14,42847.99,41732.35,43079,41720,28228.40894
2024/1/15,41732.35,42511.1,43400.43,41718.05,40269.89303
2024/1/16,42511.1,43137.95,43578.01,42050,45045.74589
2024/1/17,43137.94,42776.1,43198,42200.69,33266.21388
2024/1/18,42776.09,41327.5,42930,40683.28,43907.51641
2024/1/19,41327.51,41659.03,42196.86,40280,48342.74559
2024/1/20,41659.03,41696.04,41872.56,41456.3,15923.99493
2024/1/21,41696.05,41580.33,41881.39,41500.98,11730.16301
2024/1/22,41580.32,39568.02,41689.65,39431.58,55426.19911
2024/1/23,39568.02,39897.6,40176.74,38555,57956.63351
2024/1/24,39897.59,40084.88,40555,39484.19,39293.82861
2024/1/25,40084.89,39961.09,40300.24,39550,31022.11853
2024/1/26,39961.09,41823.51,42246.82,39822.52,47384.96726
2024/1/27,41823.51,42120.63,42200,41394.34,16224.41667
2024/1/28,42120.63,42031.06,42842.68,41620.81,27294.99838
2024/1/29,42031.05,43302.7,43333,41804.88,31542.74207
2024/1/30,43302.71,42941.1,43882.36,42683.99,37619.24546
2024/1/31,42941.1,42580,43745.11,42276.84,39871.13688
2024/2/1,42580,43082.94,43285.13,41884.28,35231.04664
2024/2/2,43082.95,43200,43488,42546.79,29672.14418
2024/2/3,43199.99,43011.09,43380.01,42880,12033.40998
2024/2/4,43011.1,42582.88,43119.04,42222,17066.89404
2024/2/5,42582.88,42708.7,43569.76,42258.1,29467.75905
2024/2/6,42708.7,43098.95,43399.98,42574,24675.85433
2024/2/7,43098.96,44349.6,44396.5,42788,34392.59915
2024/2/8,44349.6,45288.65,45614.3,44331.1,45439.62231
2024/2/9,45288.66,47132.77,48200,45242.12,73503.481
2024/2/10,47132.78,47751.09,48170,46800,24802.35936
2024/2/11,47751.08,48299.99,48592.66,47557.16,29958.80837
2024/2/12,48300,49917.27,50334.82,47710.01,59009.96705
2024/2/13,49917.28,49699.59,50368.61,48300.95,55551.56706
2024/2/14,49699.6,51795.17,52043.71,49225.01,57046.37401
2024/2/15,51795.17,51880,52816.62,51314,53816.03055
2024/2/16,51880.01,52124.11,52572.08,51566,37772.25318
2024/2/17,52124.1,51642.64,52162.82,50625,25674.00622
2024/2/18,51642.64,52137.67,52377,51163.28,21992.10363
2024/2/19,52137.68,51774.73,52488.77,51677,29534.99432
2024/2/20,51774.74,52258.82,52985,50760.37,49614.47318
2024/2/21,52258.82,51849.39,52366.8,50625,43079.40049
2024/2/22,51849.38,51288.42,52065.78,50940.78,35309.44574
2024/2/23,51288.42,50744.15,51548.54,50521,30545.79544
2024/2/24,50744.15,51568.22,51698,50585,16560.4211
2024/2/25,51568.21,51728.85,51958.55,51279.8,18721.63159
2024/2/26,51728.85,54476.47,54910,50901.44,51256.72199
2024/2/27,54476.48,57037.34,57588.15,54450.13,67194.98562
2024/2/28,57037.35,62432.1,64000,56691.85,118763.4698
2024/2/29,62432.11,61130.98,63676.35,60364.7,78425.07603
2024/3/1,61130.99,62387.9,63114.23,60777,47737.93473
2024/3/2,62387.9,61987.28,62433.19,61561.12,25534.73659
2024/3/3,61987.28,63113.97,63231.88,61320,28994.90903
2024/3/4,63113.97,68245.71,68499,62300,84835.16005
2024/3/5,68245.71,63724.01,69000,59005,132696.7813
2024/3/6,63724.01,66074.04,67641.1,62779.14,78738.85491
2024/3/7,66074.04,66823.17,67980,65551,53059.8869
2024/3/8,66823.18,68124.19,69990,66082.66,74261.93284
2024/3/9,68124.2,68313.27,68541.1,67861.1,19872.89743
2024/3/10,68313.28,68955.88,69887.61,68094.75,38404.66835
2024/3/11,68955.88,72078.1,72800,67024.96,75292.82573
2024/3/12,72078.1,71452.01,73000,68620.82,68783.54669
2024/3/13,71452,73072.41,73650.25,71333.31,52659.71165
2024/3/14,73072.4,71388.94,73777,68555,71757.62875
2024/3/15,71388.94,69499.85,72419.71,65600,103334.0355
2024/3/16,69499.84,65300.63,70043,64780,55926.95336
2024/3/17,65300.64,68393.48,68904.4,64533,49742.21589
2024/3/18,68393.47,67609.99,68956,66565.2,55691.08088
2024/3/19,67610,61937.4,68124.11,61555,101005.3249
2024/3/20,61937.41,67840.51,68100,60775,90420.58592
2024/3/21,67840.51,65501.27,68240.47,64529.01,53357.48002
2024/3/22,65501.28,63796.64,66649.62,62260,51482.37821
2024/3/23,63796.64,63990.01,65999,63000,26410.11409
2024/3/24,63990.02,67209.99,67628.69,63772.29,31395.78015
2024/3/25,67210,69880.01,71150,66385.06,53431.14486
2024/3/26,69880,69988,71561.1,69280,38934.38417
2024/3/27,69987.99,69469.99,71769.54,68359.18,49119.35685
2024/3/28,69469.99,70780.6,71552.06,68903.62,35439.03239
2024/3/29,70780.6,69850.54,70916.16,69009,25445.08353
2024/3/30,69850.53,69582.18,70321.1,69540,13644.61142
2024/3/31,69582.17,71280.01,71366,69562.99,19396.34433
2024/4/1,71280,69649.8,71288.23,68062.86,41445.32039
2024/4/2,69649.81,65463.99,69674.23,64550,71799.82793
2024/4/3,65463.99,65963.28,66903.63,64493.07,39887.21778
2024/4/4,65963.27,68487.79,69309.91,65064.52,41510.48453
2024/4/5,68487.8,67820.62,68756.67,65952.56,37915.23073
2024/4/6,67820.63,68896,69692,67447.83,20134.28919
2024/4/7,68896,69360.39,70326.29,68824,21534.74433
2024/4/8,69360.38,71620,72797.99,69043.24,45723.87624
2024/4/9,71620,69146,71758.19,68210,39293.90242
2024/4/10,69146,70631.08,71172.08,67518,42006.02377
2024/4/11,70631.08,70006.23,71305.89,69567.21,31917.25595
2024/4/12,70006.22,67116.52,71227.46,65086.86,56072.86229
2024/4/13,67116.52,63924.51,67929,60660.57,71395.22019
2024/4/14,63924.52,65661.84,65840,62134,61599.17818
2024/4/15,65661.85,63419.99,66867.07,62274.4,52389.53069
2024/4/16,63419.99,63793.39,64365,61600,53435.29331
2024/4/17,63793.4,61277.37,64499,59678.16,50610.54509
2024/4/18,61277.38,63470.08,64117.09,60803.35,43601.60918
2024/4/19,63470.09,63818.01,65450,59600.01,69774.30271
2024/4/20,63818.01,64940.59,65419,63090.07,23137.42975
2024/4/21,64940.58,64941.15,65695.56,64237.5,19316.42152
2024/4/22,64941.15,66819.32,67232.35,64500,31397.99371
2024/4/23,66819.32,66414,67183.01,65765.81,22599.90004
2024/4/24,66414,64289.59,67070.43,63606.06,33595.69637
2024/4/25,64289.58,64498.34,65297.94,62794,31341.46338
2024/4/26,64498.33,63770.01,64820.01,63297.48,27085.19346
2024/4/27,63770,63461.98,63923.41,62391.24,20933.06052
2024/4/28,63461.98,63118.62,64370,62781,16949.20005
2024/4/29,63118.62,63866,64228.35,61765.53,28150.22947
2024/4/30,63866,60672,64734,59191.6,54947.65535
2024/5/1,60672.01,58364.97,60841.63,56552.82,81166.46823
2024/5/2,58364.97,59060.61,59625,56911.84,47583.81961
2024/5/3,59060.6,62882.01,63333,58811.32,43628.40143
2024/5/4,62882.01,63892.04,64540,62541.03,24368.69282
2024/5/5,63892.03,64012,64646,62822.17,18526.75029
2024/5/6,64012,63165.19,65500,62700,34674.91949
2024/5/7,63165.18,62312.08,64422.41,62261,25598.79472
2024/5/8,62312.07,61193.03,63020.22,60888,26121.19004
2024/5/9,61193.03,63074.01,63429.03,60630,30660.8061
2024/5/10,63074,60799.99,63469.13,60187.12,36529.34025
2024/5/11,60799.99,60825.99,61515,60487.09,13374.56936
2024/5/12,60825.99,61483.99,61888,60610,12753.13236
2024/5/13,61484,62940.08,63450,60749.21,32733.41839
2024/5/14,62940.09,61577.49,63118.36,61142.77,29088.72041
2024/5/15,61577.49,66206.5,66444.16,61319.47,43559.74719
2024/5/16,66206.51,65235.21,66752.01,64602.77,31106.3671
2024/5/17,65235.21,67024,67451.2,65106.38,26292.23409
2024/5/18,67024,66915.2,67400.01,66600,14441.25774
2024/5/19,66915.2,66274.01,67700,65857.25,18025.30409
2024/5/20,66274,71446.62,71515.56,66060.31,50816.7011
2024/5/21,71446.62,70148.34,71979,69162.94,49607.4336
2024/5/22,70148.34,69166.62,70666,68842.19,27673.18026
2024/5/23,69166.62,67969.65,70096.12,66312.16,40513.17374
2024/5/24,67969.66,68549.99,69250,66600.12,28095.83664
2024/5/25,68549.99,69290.57,69610,68500,12130.39418
2024/5/26,69290.56,68507.67,69562.23,68128.01,11872.11797
2024/5/27,68507.67,69436.43,70687.56,68250,23136.92737
2024/5/28,69436.43,68398.39,69591.81,67277.91,32622.97042
2024/5/29,68398.4,67652.42,68935.68,67124.65,23159.83149
2024/5/30,67652.41,68352.17,69500,67128,28478.2184
2024/5/31,68352.17,67540.01,69044.1,66670,26690.32184
2024/6/1,67540.01,67766.85,67900,67428.44,8837.66133
2024/6/2,67766.84,67765.63,68460,67257.47,15426.32529
2024/6/3,67765.62,68809.9,70288,67612.48,29633.374
2024/6/4,68809.89,70537.84,71063.45,68567.32,29619.78489
2024/6/5,70537.83,71108,71758,70383.66,28703.18082
2024/6/6,71108,70799.06,71700,70117.64,21842.00449
2024/6/7,70799.06,69355.6,71997.02,68420,35598.45045
2024/6/8,69355.6,69310.46,69582.2,69168.02,9773.82967
2024/6/9,69310.46,69648.14,69857.14,69130.24,9890.56709
2024/6/10,69648.15,69540,70195.94,69172.29,17122.66941
2024/6/11,69540,67314.24,69590.01,66051,41436.01588
2024/6/12,67314.23,68263.99,69999,66905,37175.32356
2024/6/13,68263.98,66773.01,68449.3,66251.78,29079.55571
2024/6/14,66773.01,66043.99,67370.24,65078,28408.18797
2024/6/15,66043.99,66228.25,66478.48,65857.1,11451.80242
2024/6/16,66228.25,66676.87,66998.7,66034.5,9392.52223
2024/6/17,66676.86,66504.33,67298.81,65130,27386.16851
2024/6/18,66504.33,65175.32,66588.23,64060,42350.10244
2024/6/19,65175.32,64974.37,65727.54,64666,20060.79576
2024/6/20,64974.37,64869.99,66482.94,64559.15,24265.29031
2024/6/21,64869.99,64143.56,65066.66,63379.35,25993.56442
2024/6/22,64143.56,64262.01,64546.81,63943.82,7308.95542
2024/6/23,64262.01,63210.01,64521,63178.32,8224.45447
2024/6/24,63210.01,60293.3,63369.8,58402,52161.35414
2024/6/25,60293.3,61806.01,62420,60257.06,31189.24361
2024/6/26,61806.01,60864.99,62487.81,60712,22485.66463
2024/6/27,60864.98,61706.47,62389.22,60606.63,18344.28631
2024/6/28,61706.46,60427.84,62225.31,60063,24821.19255
2024/6/29,60427.84,60986.68,61224,60383.77,11509.55904
2024/6/30,60986.68,62772.01,63058.76,60712.21,17326.30136
2024/7/1,62772.01,62899.99,63861.76,62497.2,24547.10538
2024/7/2,62900,62135.47,63288.83,61806.28,18573.11875
2024/7/3,62135.46,60208.58,62285.94,59400,32160.11127
2024/7/4,60208.57,57050.01,60498.19,56771,54568.77276
2024/7/5,57050.02,56628.79,57546,53485.93,81348.24756
2024/7/6,56628.79,58230.13,58475,56018,21651.31558
2024/7/7,58230.13,55857.81,58449.46,55724.37,19118.93918
2024/7/8,55857.81,56714.62,58236.73,54260.16,48090.2049
2024/7/9,56714.61,58050,58296,56289.45,27732.20788
2024/7/10,58050,57725.85,59470,57157.79,24951.73799
2024/7/11,57725.85,57339.89,59650,57050,29761.05735
2024/7/12,57339.89,57889.1,58526.68,56542.47,23652.4569
2024/7/13,57889.09,59204.02,59850,57756.63,15357.74519
2024/7/14,59204.01,60797.91,61420.69,59194.01,21178.33907
2024/7/15,60797.91,64724.14,64900,60632.3,38690.9782
2024/7/16,64724.06,65043.99,65388.97,62373.24,42530.52915
2024/7/17,65044,64087.99,66128.63,63854,29567.52954
2024/7/18,64087.99,63987.92,65133.3,63238.48,22568.7225
2024/7/19,63987.92,66660,67386,63300.67,35634.72739
2024/7/20,66660.01,67139.96,67598,66222.46,14386.92434
2024/7/21,67139.97,68165.34,68366.66,65777,21819.11191
2024/7/22,68165.35,67532.01,68474.55,66559.97,21451.04303
2024/7/23,67532,65936.01,67750.98,65441.08,31406.15316
2024/7/24,65936,65376,67102.01,65111,23082.56277
2024/7/25,65376.01,65799.95,66175.49,63456.7,35126.42934
2024/7/26,65799.95,67907.99,68200,65722.63,24244.36023
2024/7/27,67908,67896.5,69399.99,66650,31710.21921
2024/7/28,67896.49,68249.88,68318.43,67066.66,10868.69394
2024/7/29,68249.88,66784.69,70079.99,66428,36467.29633
2024/7/30,66784.68,66188,67000,65302.67,23132.25441
2024/7/31,66188,64628,66849.24,64530,22625.43905
2024/8/1,64628.01,65354.02,65659.78,62302,35542.26854
2024/8/2,65354.02,61498.33,65596.14,61230.01,38820.42937
2024/8/3,61498.34,60697.99,62198.22,59850,28034.71567
2024/8/4,60697.99,58161,61117.63,57122.77,31616.52003
2024/8/5,58161,54018.81,58305.59,49000,162065.5919
2024/8/6,54018.82,56022.01,57040.99,53950,55884.77676
2024/8/7,56022,55134.16,57736.05,54558.62,44269.37684
2024/8/8,55133.76,61685.99,62745.14,54730,48349.52949
2024/8/9,61686,60837.99,61744.37,59535,30972.48017
2024/8/10,60837.99,60923.51,61470.58,60242,9995.20621
2024/8/11,60923.51,58712.59,61858,58286.73,19189.84512
2024/8/12,58712.59,59346.64,60711.09,57642.21,37009.91743
2024/8/13,59346.64,60587.15,61578.1,58392.88,27858.95851
2024/8/14,60587.16,58683.39,61800,58433.18,28422.76326
2024/8/15,58683.39,57541.06,59849.38,56078.54,37686.17622
2024/8/16,57541.05,58874.6,59817.76,57098.62,27610.84344
2024/8/17,58874.59,59491.99,59700,58785.05,7721.72931
2024/8/18,59491.99,58427.35,60284.99,58408.92,13634.85717
2024/8/19,58427.35,59438.5,59617.63,57787.3,22809.31251
2024/8/20,59438.5,59013.8,61400,58548.23,31477.44548
2024/8/21,59013.8,61156.03,61820.93,58783.47,27983.6422
2024/8/22,61156.03,60375.84,61400,59724.87,21241.20588
2024/8/23,60375.83,64037.24,64955,60342.14,38118.07089
2024/8/24,64037.24,64157.01,64494.5,63531,15857.15616
2024/8/25,64157.02,64220,65000,63773.27,12305.47977
2024/8/26,64219.99,62834,64481,62800,19470.05276
2024/8/27,62834,59415,63212,58034.01,35135.94178
2024/8/28,59415,59034.9,60234.98,57860,36868.54275
2024/8/29,59034.9,59359.01,61166.99,58713.09,27020.90743
2024/8/30,59359,59123.99,59944.07,57701.1,28519.32195
2024/8/31,59123.99,58973.99,59462.38,58744,8798.409
2024/9/1,58974,57301.86,59076.59,57201,20705.15741
2024/9/2,57301.77,59132.13,59425.69,57128,22895.01461
2024/9/3,59132.12,57487.73,59809.65,57415,22828.18447
2024/9/4,57487.74,57970.9,58519,55606,35560.82146
2024/9/5,57970.9,56180,58327.07,55643.65,27806.91413
2024/9/6,56180,53962.97,57008,52550,54447.76826
2024/9/7,53962.97,54160.86,54850,53745.54,16694.04774
2024/9/8,54160.86,54869.95,55318,53629.01,16274.14779
2024/9/9,54869.95,57042,58088,54591.96,32384.51737
2024/9/10,57042.01,57635.99,58044.36,56386.4,23626.78126
2024/9/11,57635.99,57338,57981.71,55545.19,33026.56757
2024/9/12,57338,58132.32,58588,57324,31074.40631
2024/9/13,58132.31,60498,60625,57632.62,29825.23333
2024/9/14,60497.99,59993.03,60610.45,59400,12137.90901
2024/9/15,59993.02,59132,60395.8,58691.05,13757.92361
2024/9/16,59132,58213.99,59210.7,57493.3,26477.5642
2024/9/17,58213.99,60313.99,61320,57610.01,33116.25878
2024/9/18,60313.99,61759.99,61786.24,59174.8,36087.02469
2024/9/19,61759.98,62947.99,63850,61555,34332.52608
2024/9/20,62948,63201.05,64133.32,62350,25466.37794
2024/9/21,63201.05,63348.96,63559.9,62758,8375.34608
2024/9/22,63348.97,63578.76,64000,62357.93,14242.19892
2024/9/23,63578.76,63339.99,64745.88,62538.75,24078.05287
2024/9/24,63339.99,64262.7,64688,62700,23185.04759
2024/9/25,64262.7,63152.01,64817.99,62947.08,17813.11168
2024/9/26,63152.01,65173.99,65839,62670,28373.30593
2024/9/27,65173.99,65769.95,66498,64819.9,22048.80487
2024/9/28,65769.95,65858,66260,65422.23,9127.23316
2024/9/29,65858,65602.01,66076.12,65432,8337.74111
2024/9/30,65602.01,63327.59,65618.8,62856.3,30011.08752
2024/10/1,63327.6,60805.78,64130.63,60164,43671.48108
2024/10/2,60804.92,60649.28,62390.31,60000,31534.70118
2024/10/3,60649.27,60752.71,61477.19,59828.11,26221.43472
2024/10/4,60752.72,62086,62484.85,60459.9,21294.65994
2024/10/5,62086,62058,62370.56,61689.26,7807.46141
2024/10/6,62058.01,62819.91,62975,61798.97,8906.86177
2024/10/7,62819.91,62224,64478.19,62128,25966.1852
2024/10/8,62224.01,62160.49,63200,61860.31,19702.22371
2024/10/9,62160.5,60636.02,62543.75,60301,20011.15684
2024/10/10,60636.01,60326.39,61321.68,58946,23967.92481
2024/10/11,60326.4,62540,63417.56,60087.64,23641.35209
2024/10/12,62539.99,63206.22,63480,62487.23,10911.30116
2024/10/13,63206.23,62870.02,63285.72,62050,11909.21995
2024/10/14,62870.02,66083.99,66500,62457.81,37669.95222
2024/10/15,66084,67074.14,67950,64800.01,43683.95423
2024/10/16,67074.14,67620.01,68424,66750.49,29938.25544
2024/10/17,67620,67421.78,67939.4,66666,25328.22861
2024/10/18,67421.78,68428,69000,67192.36,28725.635
2024/10/19,68427.99,68378,68693.26,68010,8193.66737
2024/10/20,68377.99,69031.99,69400,68100,12442.47378
2024/10/21,69032,67377.5,69519.52,66840.67,31374.42184
2024/10/22,67377.5,67426,67836.01,66571.42,24598.96268
2024/10/23,67426.01,66668.65,67472.83,65260,25530.2407
2024/10/24,66668.65,68198.28,68850,66510,22589.83877
2024/10/25,68198.27,66698.33,68771.49,65596.29,34479.71125
2024/10/26,66698.32,67092.76,67454.55,66439.9,11842.9077
2024/10/27,67092.76,68021.7,68332.05,66913.73,8653.19592
2024/10/28,68021.69,69962.21,70270,67618,29046.75459
2024/10/29,69962.21,72736.42,73620.12,69760,50128.60594
2024/10/30,72736.41,72344.74,72961,71436,26885.99056
2024/10/31,72344.75,70292.01,72700,69685.76,29352.10297
2024/11/1,70292.01,69496.01,71632.95,68820.14,38301.86755
2024/11/2,69496,69374.74,69914.37,69000.14,10521.67243
2024/11/3,69374.74,68775.99,69391,67478.73,24995.70243
2024/11/4,68775.99,67850.01,69500,66835,29800.39187
2024/11/5,67850.01,69372.01,70577.91,67476.63,33355.06888
2024/11/6,69372.01,75571.99,76400,69298,104126.9948
2024/11/7,75571.99,75857.89,76849.99,74416,44869.42235
2024/11/8,75857.89,76509.78,77199.99,75555,36521.09958
2024/11/9,76509.78,76677.46,76900,75714.66,16942.07915
2024/11/10,76677.46,80370.01,81500,76492,61830.10044
2024/11/11,80370.01,88647.99,89530.54,80216.01,82323.66578
2024/11/12,88648,87952.01,89940,85072,97299.88791
2024/11/13,87952,90375.2,93265.64,86127.99,86763.85413
2024/11/14,90375.21,87325.59,91790,86668.21,56729.51086
2024/11/15,87325.59,91032.07,91850,87073.38,47927.95068
2024/11/16,91032.08,90586.92,91779.66,90056.17,22717.87689
2024/11/17,90587.98,89855.99,91449.99,88722,23867.55609
2024/11/18,89855.98,90464.08,92594,89376.9,46545.03448
2024/11/19,90464.07,92310.79,93905.51,90357,43660.04682
2024/11/20,92310.8,94286.56,94831.97,91500,42203.19871
2024/11/21,94286.56,98317.12,98988,94040,69228.36048
2024/11/22,98317.12,98892,99588.01,97122.11,46189.30924
2024/11/23,98892,97672.4,98908.85,97136,24757.84367
2024/11/24,97672.4,97900.04,98564,95734.77,31200.97838
2024/11/25,97900.05,93010.01,98871.8,92600.19,50847.45096
